,Date Reported To OCA,Organization Name,Breach Type Description,Breach Occur at the Reporting Entity?,MA Residents Affected,SSNBreached,Account Number Breached,Drivers Licenses Breached,Credit Debit Numbers Breached,Provided Credit Monitoring,Data Encrypted,Mobile Device Lost Stolen,Organization Categories
2684,2021-03-12,Glaukos Corp.,Electronic,True,7.0,True,True,False,False,True,False,False,Not Found
2685,2021-03-12,Arbella Insurance Group,Electronic,True,91.0,True,False,True,False,True,False,False,Not Found
2686,2021-03-12,"Wells Fargo Bank, N.A.",Electronic,True,1.0,False,True,False,False,True,False,False,Not Found
2687,2021-03-12,The L.S. Starrett Company,Electronic,True,3.0,True,True,False,False,True,False,False,Not Found
2689,2021-03-12,"Finnegan, Henderson, Farabow, Garrett & Dunner, LLP",Electronic,False,67.0,True,False,False,False,True,False,False,Not Found
2690,2021-03-13,Barry University,Electronic,False,23.0,False,True,False,False,False,False,False,Not Found
2691,2021-03-15,Reliance Standard Life Insurance Company,Paper,True,21.0,False,True,False,False,True,False,False,Not Found
2692,2021-03-15,WINCHESTER SAVINGS BANK,Electronic,False,2.0,False,False,False,True,False,False,False,Not Found
2693,2021-03-15,"Sabel & Oplinger, CPA, PC",Electronic,True,2.0,True,True,True,False,True,False,False,Not Found
2694,2021-03-15,"Flagstar Bank, FSB",Electronic,False,18410.0,True,True,False,False,True,False,False,Not Found
2695,2021-03-15,"Aero Charter, Inc.",Electronic,False,2.0,False,False,True,True,True,False,False,Not Found
2696,2021-03-15,Alameda-Contra Costa Transit District,Electronic,True,2.0,True,False,False,False,True,False,False,Not Found
2697,2021-03-15,CPR AED Course LLC dba American Health Care Academy,Electronic,True,869.0,False,False,False,True,False,False,False,Not Found
2698,2021-03-15,"American Express Travel Related Services Company, Inc.",Electronic,False,1.0,False,False,False,True,False,False,False,Not Found
2699,2021-03-15,Quality CPR Care LLC dba American CPR Care Association,Electronic,True,351.0,False,False,False,True,False,False,False,Not Found
2700,2021-03-15,IntelliSource,Electronic,True,8.0,True,False,False,False,True,False,False,Not Found
2701,2021-03-15,Bank of America,Paper,False,1.0,False,True,False,False,True,False,False,Not Found
2702,2021-03-15,Adams Community Bank,Electronic,False,2.0,False,False,False,True,False,False,False,Not Found
2703,2021-03-15,Mutual One Bank,Electronic,False,1.0,False,False,False,True,False,False,False,Not Found
2704,2021-03-15,Mutual One Bank,Electronic,False,1.0,False,False,False,True,False,False,False,Not Found
2705,2021-03-15,Mutual One Bank,Electronic,False,1.0,False,False,False,True,False,False,False,Not Found
2706,2021-03-15,Mutual One Bank,Electronic,False,1.0,False,False,False,True,False,False,False,Not Found
2707,2021-03-15,Mutual One Bank,Electronic,False,1.0,False,False,False,True,False,False,False,Not Found
2708,2021-03-15,Mutual One Bank,Electronic,False,1.0,False,False,False,True,False,False,False,Not Found
2709,2021-03-16,Principal Life Insurance Company,Electronic,True,1.0,False,True,False,False,True,False,False,Not Found
2710,2021-03-16,Gonzales Park LLC d/b/a Design By Humans,Electronic,True,27.0,False,False,False,True,True,False,False,Not Found
2711,2021-03-16,Lincoln Financial Group,Electronic,True,2.0,True,False,True,False,True,False,False,Not Found
2712,2021-03-16,Assistcare Home Health Services LLC dba Preferred Home Care of New York/Preferred Gold,Electronic,True,7.0,True,False,False,False,True,False,False,Not Found
2713,2021-03-16,LAZ Parking,Electronic,True,144.0,True,True,True,False,True,False,False,Not Found
2714,2021-03-16,"JPMorgan Chase Bank, N.A.",Paper,True,2.0,False,True,False,False,False,False,False,Not Found
2715,2021-03-16,"Automation Personnel Services, Inc.",Electronic,True,32.0,True,True,False,False,True,False,False,Not Found
2716,2021-03-16,Infinity Insurance Company,Electronic,True,212.0,True,False,True,False,True,False,False,Not Found
2717,2021-03-17,"Western Union Financial Services, Inc",Electronic,False,25.0,True,False,True,False,True,False,False,Not Found
2718,2021-03-17,Business Bank of Texas NA,Electronic,True,1.0,True,False,False,False,True,False,False,Not Found
2719,2021-03-17,Automatic Funds Transfer Services Inc,Electronic,True,14.0,False,True,False,False,False,False,False,Not Found
2720,2021-03-17,St. Mary's Credit Union,Electronic,False,1.0,False,False,False,True,False,False,False,Not Found
2721,2021-03-18,Meemic Insurance Company,Electronic,True,1.0,True,False,True,False,True,False,False,Not Found
2722,2021-03-18,Hartford Life and Accident Insurance Company,Paper,False,12.0,True,False,False,False,True,False,False,Not Found
2723,2021-03-18,The Baltimore Museum of Art,Electronic,True,26.0,True,True,False,False,True,False,False,Not Found
2724,2021-03-18,Old Edwards Hospitality Group,Electronic,True,2.0,True,False,False,False,True,False,False,Not Found
2725,2021-03-18,savers bank,Electronic,False,1.0,False,False,False,True,False,False,False,Not Found
2726,2021-03-18,CalAmp Corp,Electronic,True,14.0,False,True,False,True,False,False,False,Not Found
2727,2021-03-18,PCS Revenue Control Systems,Electronic,True,256.0,True,False,False,False,True,False,False,Not Found
2728,2021-03-18,The Travelers Indemnity Company,Electronic,False,37.0,True,True,True,False,True,False,False,Not Found
2729,2021-03-19,"JPMorgan Chase Bank, N.A.",Paper,True,1.0,False,True,False,False,False,False,False,Not Found
2730,2021-03-19,"JPMorgan Chase Bank, N.A.",Electronic,True,1.0,True,False,False,False,True,False,False,Not Found
2731,2021-03-19,"JPMorgan Chase Bank, N.A.",Paper,True,12.0,False,True,False,False,True,False,False,Not Found
2732,2021-03-19,Kentucky Wesleyan College,Electronic,True,39.0,True,False,True,False,True,False,False,Not Found
2733,2021-03-19,"American Express Travel Related Services Company, Inc.",Electronic,False,3.0,False,False,False,True,False,False,False,Not Found
2735,2021-03-19,"SunMed Group Holdings, LLC",Electronic,True,7.0,True,True,True,False,True,False,False,Not Found
2736,2021-03-19,"DeCotiis, FitzPatrick, Cole & Giblin, LLP",Electronic,True,3.0,True,False,True,False,True,False,False,Not Found
2737,2021-03-19,Nationstar Mortgage LLC d/b/a Champion Mortgage Company d/b/a Mr. Cooper,Paper,True,20.0,True,False,False,False,True,False,False,Not Found
2738,2021-03-19,"LI-COR, Inc.",Electronic,True,9.0,True,True,False,False,True,False,False,Not Found
2739,2021-03-19,Victor Community Support Services,Electronic,True,1.0,True,False,False,False,True,False,False,Not Found
2740,2021-03-20,Connor Group,Electronic,True,28.0,True,False,False,False,True,False,False,Not Found
2741,2021-03-22,WINCHESTER SAVINGS BANK,Electronic,False,5.0,False,False,False,True,False,False,False,Not Found
2742,2021-03-22,Rockland Trust,Paper,True,1.0,False,True,False,False,True,False,False,Not Found
2743,2021-03-22,Rockland Trust,Electronic,True,2.0,False,True,False,False,True,False,False,Not Found
2744,2021-03-22,L.B. Foster Company,Electronic,True,6.0,True,True,False,False,True,False,False,Not Found
2745,2021-03-22,Quontic Bank,Electronic,True,81.0,True,True,True,True,True,False,False,Not Found
2746,2021-03-22,El Paso Electric Company,Electronic,True,3.0,True,False,False,False,True,False,False,Not Found
2747,2021-03-22,"Quicken Loans, Inc",Electronic,True,2.0,False,True,False,False,True,False,False,Not Found
2748,2021-03-22,"Veriha Trucking, Inc.",Electronic,True,2.0,True,True,True,True,True,False,False,Not Found
2749,2021-03-22,Olson Remcho LLP,Paper,True,1.0,True,False,False,False,True,False,False,Not Found
2750,2021-03-22,Evening Telegram Company d/b/a Morgan Murphy Media,Electronic,True,87.0,True,False,False,False,True,False,False,Not Found
2751,2021-03-22,"Wells Fargo Clearing Services, LLC",Electronic,True,2.0,False,True,False,False,True,False,False,Not Found
2752,2021-03-22,Chapman University,Electronic,True,5.0,True,False,False,False,True,False,False,Not Found
2753,2021-03-22,Solairus Aviation,Electronic,True,10.0,False,True,True,True,True,False,False,Not Found
2754,2021-03-22,Michigan Nonprofit Association,Electronic,True,2.0,True,True,True,False,True,False,False,Not Found
2755,2021-03-22,Underwriters Laboratories Inc. and UL Inc.,Electronic,True,5.0,True,False,False,False,True,False,False,Not Found
2756,2021-03-23,Merrick & Company,Electronic,True,10.0,True,False,False,False,True,False,False,Not Found
2757,2021-03-23,Rockland Trust,Paper,True,1.0,False,True,False,False,True,False,False,Not Found
2758,2021-03-23,Rockland Trust,Electronic,False,1.0,False,True,False,False,True,False,False,Not Found
2759,2021-03-23,"Hagerty Insurance Agency, LLC",Electronic,True,330.0,False,False,True,False,True,False,False,Not Found
2760,2021-03-23,"Moto Inc., FKG Oil Company, d/b/a Moto and MotoMart c- stores, and Gia's Pizza",Electronic,True,1.0,True,False,False,False,True,False,False,Not Found
2761,2021-03-23,"OmniTRAX, Inc.",Electronic,True,1.0,True,True,True,False,True,False,False,Not Found
2762,2021-03-23,The Klein Company,Electronic,True,2.0,True,True,True,True,True,False,False,Not Found
2763,2021-03-23,Dedham Savings,Electronic,True,1.0,False,True,False,False,False,False,False,Not Found
2764,2021-03-23,The Boy's Latin School of Maryland,Electronic,False,3.0,True,False,False,False,True,False,False,Not Found
2765,2021-03-23,Foley & Lardner LLP,Electronic,False,36.0,True,False,False,False,True,False,False,Not Found
2766,2021-03-23,"PracticeLink, Ltd.",Electronic,True,2.0,False,False,False,True,False,False,False,Not Found
2767,2021-03-23,Security Industry Specialists,Electronic,True,203.0,True,True,True,False,True,False,False,Not Found
2768,2021-03-23,North Shore Medical Center,Electronic,True,1.0,True,False,False,False,True,False,False,Not Found
2769,2021-03-23,Cambridge Savings Bank,Electronic,True,1.0,True,False,False,False,True,False,False,Not Found
2770,2021-03-24,Grieco & Adelman LLC,Electronic,True,1.0,True,False,False,False,True,False,False,Not Found
2771,2021-03-24,The Village Bank,Electronic,False,1.0,False,False,False,True,False,False,False,Not Found
2772,2021-03-24,Cape Cod Five,Electronic,True,1.0,False,True,False,False,False,False,False,Not Found
2773,2021-03-24,"Capcom U.S.A, Inc.",Electronic,True,121.0,True,False,False,False,True,False,False,Not Found
2774,2021-03-24,Inter-State Studio & Publishing Co.,Electronic,True,1.0,True,True,True,False,True,False,False,Not Found
2775,2021-03-24,"Colin Rockey Hackett Law, PC",Electronic,True,2.0,True,True,True,False,True,False,True,Not Found
2776,2021-03-24,The National Wildlife Federation,Electronic,False,2882.0,False,False,False,True,False,False,False,Not Found
2777,2021-03-24,St Mary's Credit Union,Electronic,False,1.0,False,False,False,True,False,False,False,Not Found
2778,2021-03-24,Millbrook School,Electronic,False,1.0,True,False,False,False,True,False,False,Not Found
2779,2021-03-24,"Tower Hill Insurance Group, LLC",Electronic,True,1.0,True,False,False,False,True,False,False,Not Found
2780,2021-03-25,Rosa Mexicano Company,Electronic,True,924.0,True,False,True,True,True,False,False,Not Found
2781,2021-03-25,"Caryn M. Feldman, CPA, MST",Paper,False,2.0,True,True,False,False,True,False,False,Not Found
2782,2021-03-25,KIPP Colorado Schools,Electronic,True,1.0,True,True,False,False,True,False,False,Not Found
2783,2021-03-25,Fat Face Limited,Electronic,True,59.0,True,True,True,False,True,False,False,Not Found
2784,2021-03-25,T.L. Asset Management Corporation,Electronic,True,2.0,True,True,True,False,True,False,False,Not Found
2785,2021-03-25,Miller's Ale House,Electronic,True,88.0,True,True,False,False,True,False,False,Not Found
2786,2021-03-25,"Mirabito Holdings, Inc",Electronic,True,13.0,True,False,False,False,True,False,False,Not Found
2787,2021-03-25,The Centers for Advanced Orthopaedics,Electronic,True,28.0,True,False,False,False,True,False,False,Not Found
2788,2021-03-25,Clements Financial Services,Electronic,True,3.0,True,False,False,False,True,False,False,Not Found
2789,2021-03-26,"Intradeco Holdings, Inc. d/b/a Headsweats",Electronic,False,3.0,False,False,False,True,False,False,False,Not Found
2790,2021-03-26,Plimpton & Hills Corporation,Electronic,True,13.0,True,False,False,False,True,False,False,Not Found
2791,2021-03-26,"Marmon Holdings, Inc.",Electronic,False,1.0,False,False,True,False,True,False,False,Not Found
2792,2021-03-26,The Village Bank,Electronic,False,1.0,False,False,False,True,False,False,False,Not Found
2793,2021-03-26,Elizabeth City State University,Electronic,True,55.0,True,True,False,False,True,False,False,Not Found
2794,2021-03-26,Salem Five Cents Savings Bank,Electronic,False,186.0,False,False,False,True,False,False,False,Not Found
2795,2021-03-26,Lexington Medical Center,Electronic,False,7.0,True,False,False,False,True,False,False,Not Found
2796,2021-03-26,Perkins & Co,Electronic,False,12.0,True,False,False,False,True,False,False,Not Found
2797,2021-03-26,Kohler Credit Union,Electronic,True,3.0,True,True,False,False,True,False,False,Not Found
2798,2021-03-26,"BioTel Heart (a trade name under which both CardioNet, LLC and LifeWatch, Inc., operate)",Electronic,False,407.0,True,False,False,False,True,False,False,Not Found
2799,2021-03-26,Premier Tech Limited,Electronic,True,3.0,True,True,False,False,True,False,False,Not Found
2800,2021-03-26,"New Bedford Jewish Convalescent Home, Inc.",Electronic,True,812.0,True,True,False,False,True,False,False,Not Found
2801,2021-03-29,"Trade Source, Inc.",Electronic,True,3036.0,True,False,False,False,True,False,False,Not Found
2802,2021-03-29,Mutual One Bank,Electronic,False,1.0,False,False,False,True,False,False,False,Not Found
2803,2021-03-29,Mutual One Bank,Electronic,False,1.0,False,False,False,True,False,False,False,Not Found
2804,2021-03-29,Mutual One Bank,Electronic,False,1.0,False,False,False,True,False,False,False,Not Found
2805,2021-03-29,Adams Community Bank,Electronic,False,1.0,False,False,False,True,False,False,False,Not Found
2806,2021-03-29,Adams Community Bank,Electronic,False,1.0,False,False,False,True,False,False,False,Not Found
2807,2021-03-29,Adams Community Bank,Electronic,False,2.0,False,False,False,True,False,False,False,Not Found
2808,2021-03-29,Adams Community Bank,Electronic,False,2.0,False,False,False,True,False,False,False,Not Found
2809,2021-03-29,Mutual One Bank,Electronic,False,1.0,False,False,False,True,False,False,False,Not Found
2810,2021-03-29,Mutual One Bank,Electronic,False,1.0,False,False,False,True,False,False,False,Not Found
2811,2021-03-29,Mutual One Bank,Electronic,False,1.0,False,False,False,True,False,False,False,Not Found
2812,2021-03-29,Mutual One Bank,Electronic,False,1.0,False,False,False,True,False,False,False,Not Found
2813,2021-03-29,Mutual One Bank,Electronic,False,1.0,False,False,False,True,False,False,False,Not Found
2814,2021-03-29,Mutual One Bank,Electronic,False,1.0,False,False,False,True,False,False,False,Not Found
2815,2021-03-29,WINCHESTER SAVINGS BANK,Electronic,False,4.0,False,False,False,True,False,False,False,Not Found
2816,2021-03-29,Southern Mass Credit Union,Paper,True,1.0,False,True,False,False,True,False,False,Not Found
2817,2021-03-29,St Mary's Credit Union,Electronic,False,2.0,False,True,False,True,False,False,False,Not Found
2818,2021-03-29,Long & Levit,Electronic,True,1.0,False,True,False,False,True,False,False,Not Found
2819,2021-03-29,"The Vertex Companies, Inc",Electronic,True,4.0,True,False,False,False,True,False,False,Not Found
2820,2021-03-29,"Liberty Mutual Group, Inc",Electronic,True,625.0,False,False,True,False,True,False,False,Not Found
2821,2021-03-30,"Suburban Collection Holdings, LLC",Electronic,True,15.0,True,False,True,False,True,False,False,Not Found
2822,2021-03-30,Capital One,Paper,True,23.0,False,True,False,False,True,False,False,Not Found
2823,2021-03-30,Personal Touch Holding Corp.,Electronic,False,29315.0,True,True,True,True,True,False,False,Not Found
2824,2021-03-30,The College of Health Care Professions,Electronic,True,8.0,True,False,False,False,True,False,False,Not Found
2825,2021-03-30,"American Express Travel Related Services Company, Inc.",Electronic,False,185.0,False,False,False,True,False,False,False,Not Found
2826,2021-03-30,Curlew Hills Memory Gardens,Electronic,True,22.0,True,False,False,False,True,False,False,Not Found
2827,2021-03-30,Windmill Health Products,Electronic,True,5.0,True,False,False,False,True,False,False,Not Found
2828,2021-03-30,Fitchburg State University,Electronic,True,4.0,False,True,False,False,False,False,False,Not Found
2829,2021-03-30,Massachusetts Department of Transportation Registry of Motor Vehicles,Electronic,True,1.0,False,False,True,False,False,False,False,Not Found
2830,2021-03-30,"AmeriGas Propane, L.P",Electronic,False,4.0,False,False,False,True,True,False,False,Not Found
2831,2021-03-30,"CBIZ Accounting, Tax & Advisory of Utah, LLC",Electronic,True,1.0,True,False,False,False,True,False,False,Not Found
2832,2021-03-30,KHJ Brand Activation,Electronic,True,185.0,True,False,False,False,True,False,False,Not Found
2833,2021-03-30,"Holmes Murphy and Associates, LLC",Electronic,True,2.0,True,False,False,False,True,False,False,Not Found
2834,2021-03-31,Capital One,Paper,True,10.0,True,True,True,False,True,False,False,Not Found
2835,2021-03-31,Westfield State University,Electronic,False,1.0,True,False,False,False,True,False,False,Not Found
2836,2021-03-31,T-Mobile,Electronic,True,1.0,False,False,True,False,True,False,False,Not Found
2837,2021-03-31,The Village Bank,Electronic,False,2.0,False,False,False,True,False,False,False,Not Found
2838,2021-03-31,The Walman Optical Company,Electronic,True,13.0,True,False,False,False,True,False,False,Not Found
2839,2021-03-31,"SE & Associates Management Group, Inc.",Electronic,True,1.0,True,False,False,False,True,False,False,Not Found
2840,2021-03-31,Catholic Health Association of the United States,Electronic,True,2.0,False,False,False,True,True,False,False,Not Found
2841,2021-04-01,"Rugs Direct Holdings, LLC",Electronic,True,1.0,True,True,False,False,True,False,False,Not Found
2842,2021-04-01,American Access Casualty Company,Electronic,True,1.0,True,False,False,False,True,False,False,Not Found
2843,2021-04-01,"Nachi America, Inc.",Electronic,True,1.0,True,False,False,False,True,False,False,Not Found
2844,2021-04-01,Community Access Unlimited,Electronic,True,6.0,True,True,False,False,True,False,False,Not Found
2845,2021-04-01,"Cardiva Medical, Inc.",Electronic,True,2.0,True,True,True,False,True,False,False,Not Found
2846,2021-04-01,"Lake Shore Cryotronics, Inc",Electronic,True,6.0,False,True,False,False,True,False,False,Not Found
2847,2021-04-02,Webster Five Cents Savings Bank,Electronic,False,26.0,False,False,False,True,False,False,False,Not Found
2848,2021-04-02,PKF O'Connor Davies,Electronic,False,22.0,True,True,False,False,True,False,False,Not Found
2849,2021-04-02,Shoott,Electronic,True,12.0,True,False,False,False,True,False,False,Not Found
2850,2021-04-02,The Village Bank,Electronic,False,1.0,False,False,False,True,False,False,False,Not Found
2851,2021-04-02,Atria Senior Living,Electronic,True,2.0,True,False,False,False,True,False,False,Not Found
2852,2021-04-02,Massachusetts General Hospital,Electronic,True,1.0,False,True,False,False,False,False,False,Not Found
2853,2021-04-02,Salem Five Cents Savings Bank,Electronic,False,1.0,True,True,False,False,True,False,False,Not Found
2854,2021-04-02,"Crestline Hotels & Resorts, LLC",Electronic,True,124.0,True,False,False,False,True,False,False,Not Found
2855,2021-04-02,Bricker & Eckler LLP,Electronic,True,83.0,True,False,True,False,True,False,False,Not Found
2856,2021-04-02,"Jounce Therapeutics, Inc",Electronic,True,270.0,True,True,True,True,True,False,False,Not Found
2857,2021-04-02,Slate & Tell LLC,Electronic,True,586.0,False,False,False,True,False,False,False,Not Found
2858,2021-04-02,"PrimeLending, A PlainsCaptial Company",Electronic,True,2.0,False,True,False,False,True,False,False,Not Found
2859,2021-04-04,Perkins & Co.,Electronic,False,1.0,True,False,False,False,True,False,False,Not Found
2860,2021-04-05,First Bank,Electronic,True,2.0,True,False,False,False,True,False,False,Not Found
2861,2021-04-05,Brigham and Women's Hospital,Paper,True,1.0,False,False,False,False,True,False,False,Not Found
2862,2021-04-05,Mutual One Bank,Electronic,False,1.0,False,False,False,True,False,False,False,Not Found
2863,2021-04-05,Mutual One Bank,Electronic,False,1.0,False,False,False,True,False,False,False,Not Found
2864,2021-04-05,"Wells Fargo Clearing Services, LLC",Paper,True,1.0,False,True,False,False,True,False,False,Not Found
2865,2021-04-05,"M. J. Engineering and Land Surveying, P. C.",Electronic,True,2.0,True,False,False,False,True,False,False,Not Found
2866,2021-04-05,Higher Education Servicing Corporation,Electronic,True,42.0,True,False,True,False,True,False,False,Not Found
2867,2021-04-05,St. Mary's Credit Union,Electronic,False,1.0,False,False,False,True,False,False,False,Not Found
2868,2021-04-05,Trinity Health,Electronic,True,152.0,True,False,False,False,True,False,False,Not Found
2869,2021-04-05,"Trusted Health Plans, Inc.",Electronic,True,28.0,True,False,False,False,True,False,False,Not Found
2870,2021-04-06,Hotel Vermont,Electronic,False,61.0,False,False,False,True,False,False,False,Not Found
2871,2021-04-06,SAVERS BANK,Electronic,False,1.0,False,False,False,True,False,False,False,Not Found
2872,2021-04-06,Bed Bath & Beyond Inc,Paper,True,1.0,False,False,False,True,True,False,False,Not Found
2873,2021-04-06,Marines' Memorial Association and Foundation,Electronic,False,56.0,True,True,False,True,True,False,False,Not Found
2874,2021-04-06,ExecuSearch Holdings LLC,Electronic,True,637.0,True,False,False,False,True,False,False,Not Found
2875,2021-04-06,"Minnetonka Moccasin Company, Inc.",Electronic,True,1104.0,False,False,False,True,False,False,False,Not Found
2876,2021-04-06,"Simms Fishing Products, LLC",Electronic,False,1.0,False,False,False,True,False,False,False,Not Found
2877,2021-04-07,"Guaranteed Rate, Inc",Electronic,True,12.0,True,True,False,True,True,False,False,Not Found
2878,2021-04-07,"Stroudwater Associates, Inc",Electronic,False,5.0,True,True,True,False,True,False,False,Not Found
2879,2021-04-07,The Law Offices of Joseph L. Bornstein,Electronic,True,14.0,True,False,True,False,True,False,False,Not Found
2880,2021-04-07,"Active Lifestyle Products & Services, Inc., d/b/a ALPS Brands",Electronic,True,186.0,False,False,False,True,False,False,False,Not Found
2881,2021-04-07,"Guaranteed Rate Affinity, LLC",Electronic,True,2.0,True,True,False,True,True,False,False,Not Found
2882,2021-04-07,"Carvana, LLC",Paper,False,1.0,False,False,True,False,False,False,False,Not Found
2883,2021-04-07,Brady Sullivan Properties,Electronic,True,1.0,True,False,False,False,True,False,False,Not Found
2884,2021-04-07,The Cooperative Bank of Cape Cod,Electronic,False,167.0,False,False,False,True,False,False,False,Not Found
2885,2021-04-07,American Society for Clinical Pathology,Electronic,True,660.0,False,False,False,True,False,False,False,Not Found
2886,2021-04-07,Northeast Rehabilitation Hospital Network,Electronic,True,1.0,False,False,False,False,False,False,False,Not Found
2887,2021-04-07,St. Mary's Credit Union,Electronic,False,2.0,False,True,False,True,False,False,False,Not Found
2888,2021-04-08,"Atlantic Media, Inc.",Electronic,True,341.0,True,False,False,False,True,False,False,Not Found
2889,2021-04-08,"Manning & Napier Advisors, LLC",Electronic,True,1.0,True,True,False,False,True,False,False,Not Found
2890,2021-04-08,"C.E. Floyd Company, Inc",Paper,False,49.0,True,True,True,True,True,False,False,Not Found
2891,2021-04-08,"Gaming Arts, LLC",Electronic,True,2.0,True,False,True,False,True,False,False,Not Found
2892,2021-04-08,Aspect Wealth Management,Electronic,True,2.0,True,False,False,False,True,False,False,Not Found
2893,2021-04-08,Tanton Grubman CPAs LLP,Electronic,True,41.0,True,True,False,False,True,False,False,Not Found
2894,2021-04-08,"Aero Design & Manufacturing, Inc.",Electronic,True,2.0,True,True,True,False,True,False,False,Not Found
2895,2021-04-09,"Harbor Health Services, Inc.",Electronic,False,901.0,True,False,False,False,True,False,False,Not Found
2896,2021-04-09,WINCHESTER SAVINGS BANK,Electronic,False,3.0,False,False,False,True,False,False,False,Not Found
2897,2021-04-09,AllianceBernstein L.P,Electronic,True,1.0,True,False,False,False,True,False,False,Not Found
2898,2021-04-09,"Ameriprise Financial, Inc",Paper,True,1.0,True,False,False,False,True,False,False,Not Found
2899,2021-04-09,Hobart and William Smith Colleges,Electronic,False,4.0,True,False,False,False,True,False,False,Not Found
2900,2021-04-09,TD Bank N.A.,Paper,True,2.0,False,True,False,False,True,False,False,Not Found
2901,2021-04-09,The Village Bank,Electronic,False,1.0,False,False,False,True,False,False,False,Not Found
2902,2021-04-09,Crystal Lake Clinic PC,Electronic,True,12.0,False,False,True,False,False,False,False,Not Found
2903,2021-04-09,Serenity Care PACE reporting breach at PeakTPA,Electronic,False,658.0,True,False,False,False,True,False,False,Not Found
2904,2021-04-09,"Wells Fargo Bank, N.A.",Electronic,False,1.0,False,True,False,True,True,False,False,Not Found
2905,2021-04-09,"Natural Retreats Management, LLC",Electronic,True,64.0,True,True,False,False,True,False,False,Not Found
2906,2021-04-09,Schnabel Foundation Company,Electronic,False,8.0,True,True,True,False,True,False,False,Not Found
2907,2021-04-09,"Hamilton Beach Brands, Inc.",Electronic,True,181.0,False,False,False,True,False,False,False,Not Found
2908,2021-04-10,Perkins & Co,Electronic,False,3.0,True,False,False,False,True,False,False,Not Found
2909,2021-04-11,St. Johnsbury Academy,Electronic,False,27.0,True,False,False,False,True,False,False,Not Found
2910,2021-04-12,Main Street Bank,Electronic,False,1.0,False,False,False,True,False,False,False,Not Found
2911,2021-04-12,Main Street Bank,Electronic,False,2.0,False,False,False,True,False,False,False,Not Found
2912,2021-04-12,Mutual One Bank,Electronic,False,1.0,False,False,False,True,False,False,False,Not Found
2913,2021-04-12,Mutual One Bank,Electronic,False,1.0,False,False,False,True,False,False,False,Not Found
2914,2021-04-12,Mutual One Bank,Electronic,False,1.0,False,False,False,True,False,False,False,Not Found
2915,2021-04-12,Mutual One Bank,Electronic,False,1.0,True,True,False,False,False,False,False,Not Found
2916,2021-04-12,Eastern Bank,Electronic,False,95.0,False,False,False,True,False,False,False,Not Found
2917,2021-04-12,The Tobin Project,Electronic,True,9.0,True,True,False,False,True,False,True,Not Found
2918,2021-04-12,"Ameriprise Financial, Inc.",Electronic,True,1.0,True,False,False,False,True,False,False,Not Found
2919,2021-04-12,Fairway Independent Mortgage Corporation,Electronic,True,235.0,True,True,False,True,True,False,False,Not Found
2920,2021-04-12,Town of Falmouth Public Schools,Paper,True,2.0,True,False,False,False,True,False,False,Not Found
2921,2021-04-12,Yeshiva University,Electronic,True,37.0,True,True,False,False,True,False,False,Not Found
2922,2021-04-12,Washington Education Association,Electronic,True,17.0,True,False,False,False,True,False,False,Not Found
2923,2021-04-12,Ag Solutions IT LLC,Electronic,True,10.0,True,False,False,False,True,False,False,Not Found
2924,2021-04-12,"Travel Nurse Across America, LLC",Electronic,True,2.0,True,True,False,False,True,False,False,Not Found
2925,2021-04-12,Southern Mass Credit Union,Electronic,True,1.0,True,True,True,False,True,False,False,Not Found
2926,2021-04-12,Iscential Inc.,Electronic,True,1.0,True,True,True,True,True,False,False,Not Found
2927,2021-04-13,Cuyahoga Metropolitan Housing Authority,Electronic,True,45.0,True,True,True,False,True,False,False,Not Found
2928,2021-04-13,"American Express Travel Related Services Company, Inc.",Electronic,False,72.0,False,False,False,True,False,False,False,Not Found
2929,2021-04-13,"American Express Travel Related Services Company, Inc.",Electronic,False,12.0,False,False,False,True,False,False,False,Not Found
2930,2021-04-13,"Sagepoint Financial, Inc.",Electronic,True,12.0,True,True,False,False,True,False,False,Not Found
2931,2021-04-13,"James P. Reagan Agency, Inc.",Electronic,False,1.0,True,False,False,False,True,False,False,Not Found
2932,2021-04-13,"American Express Travel Related Services Company, Inc.",Electronic,False,75.0,False,False,False,True,False,False,False,Not Found
2933,2021-04-13,"American Express Travel Related Services Company, Inc.",Electronic,False,620.0,False,False,False,True,False,False,False,Not Found
2934,2021-04-13,Government Employees Insurance Company,Electronic,True,1135.0,False,False,True,False,False,False,False,Not Found
2935,2021-04-14,Bank of America,Paper,True,5.0,True,False,False,False,True,False,False,Not Found
2936,2021-04-14,Chadron State Foundation,Electronic,False,6.0,True,False,False,False,True,False,False,Not Found
2937,2021-04-14,"American Express Travel Related Services Company, Inc.",Electronic,False,81.0,False,False,False,True,False,False,False,Not Found
2938,2021-04-14,The Village Bank,Electronic,False,1.0,False,False,False,True,False,False,False,Not Found
2939,2021-04-14,"JPMorgan Chase Bank, N.A.",Electronic,True,1.0,False,True,False,False,False,False,False,Not Found
2940,2021-04-14,"Just Media, Inc.",Electronic,False,1.0,True,False,False,False,True,False,False,Not Found
2941,2021-04-14,"Audacy, Inc",Electronic,True,1.0,True,False,False,False,True,False,False,Not Found
2942,2021-04-14,"APC Workforce Solutions, LLC.",Electronic,True,39.0,True,False,True,False,True,False,False,Not Found
2943,2021-04-14,"Don Roberto Jewelers, Inc",Electronic,True,10.0,True,True,True,False,True,False,False,Not Found
2944,2021-04-15,Massachusetts General Hospital,Electronic,True,1.0,False,False,False,False,False,False,False,Not Found
